median_income,housing_median_age,latitude,longitude,households,median_house_value
2.76,26.0,34.01,-117.45,551.0,95200.0
3.0909,34.0,34.01,-117.43,377.0,98300.0
1.4719,26.0,34.0,-117.41,612.0,88600.0
3.016,32.0,34.0,-117.42,385.0,96600.0
4.566,18.0,33.99,-117.43,457.0,116900.0
4.5625,12.0,33.99,-117.44,1492.0,171300.0
4.4063,15.0,34.0,-117.5,316.0,128500.0
4.84,21.0,33.99,-117.49,336.0,116400.0
3.3966,20.0,33.98,-117.48,456.0,115000.0
4.8371,17.0,33.98,-117.49,448.0,160600.0
4.2099,21.0,33.98,-117.5,381.0,138700.0
4.9886,8.0,33.98,-117.47,1717.0,158100.0
4.369,23.0,34.01,-117.48,388.0,121100.0
3.6711,35.0,34.02,-117.49,425.0,108200.0
4.4545,21.0,34.02,-117.49,640.0,142400.0
2.1764,24.0,34.02,-117.51,1765.0,135300.0
3.8529,12.0,34.0,-117.48,1134.0,145500.0
3.2067,36.0,34.0,-117.51,672.0,124700.0
5.2759,14.0,33.99,-117.52,2086.0,182900.0
3.8906,34.0,33.97,-117.53,217.0,141000.0
4.0833,29.0,33.97,-117.53,283.0,141000.0
3.6691,35.0,33.97,-117.51,57.0,137500.0
5.3269,19.0,34.02,-117.53,28.0,375000.0
3.1859,26.0,33.94,-117.6,501.0,153100.0
2.6979,17.0,34.0,-117.55,719.0,75000.0
4.2263,21.0,33.94,-117.53,865.0,203200.0
4.4762,30.0,33.94,-117.55,864.0,163900.0
1.625,29.0,33.94,-117.56,40.0,164300.0
7.0215,6.0,33.94,-117.56,88.0,257100.0
7.5408,3.0,33.93,-117.57,146.0,271900.0
5.9333,17.0,33.95,-117.55,462.0,229400.0
5.4872,7.0,33.91,-117.59,1509.0,203400.0
3.5525,7.0,33.9,-117.57,720.0,137600.0
2.3417,16.0,33.89,-117.56,176.0,191700.0
5.6973,25.0,33.89,-117.55,458.0,164800.0
5.1695,2.0,33.89,-117.52,2463.0,220800.0
7.2379,15.0,33.91,-117.6,288.0,251000.0
4.1865,25.0,33.93,-117.55,860.0,154300.0
4.8167,24.0,33.92,-117.55,509.0,163300.0
3.4459,21.0,33.9,-117.55,307.0,198800.0
6.1561,12.0,33.92,-117.53,228.0,233500.0
6.155,16.0,33.92,-117.58,594.0,246400.0
5.3735,22.0,33.91,-117.57,362.0,214600.0
7.8118,17.0,33.93,-117.59,46.0,244200.0
4.3723,19.0,33.93,-117.5,796.0,135600.0
3.2857,17.0,33.91,-117.49,936.0,139100.0
2.9821,31.0,33.92,-117.5,426.0,115600.0
4.55,28.0,33.92,-117.5,348.0,146800.0
4.9984,12.0,33.95,-117.51,1457.0,169100.0
3.6979,34.0,33.95,-117.46,328.0,99600.0
4.1264,15.0,33.95,-117.47,1128.0,124600.0
4.2985,12.0,33.96,-117.5,1385.0,139200.0
4.8214,29.0,33.95,-117.5,172.0,143400.0
1.7059,26.0,33.94,-117.46,552.0,85800.0
3.0687,34.0,33.94,-117.47,137.0,88500.0
2.7813,19.0,33.94,-117.48,416.0,112900.0
3.1985,29.0,33.94,-117.48,320.0,117300.0
4.0256,28.0,33.94,-117.49,467.0,127100.0
3.0122,16.0,33.93,-117.46,857.0,114700.0
3.7431,19.0,33.93,-117.46,766.0,132800.0
3.5208,21.0,33.92,-117.46,142.0,121100.0
3.4028,33.0,33.93,-117.47,235.0,110500.0
3.2311,34.0,33.94,-117.47,395.0,105600.0
3.5227,35.0,33.94,-117.46,279.0,105400.0
2.6776,31.0,33.93,-117.48,450.0,122000.0
3.6583,18.0,33.92,-117.47,726.0,126100.0
3.9522,26.0,33.93,-117.49,558.0,124600.0
2.2241,21.0,33.91,-117.47,669.0,127300.0
3.3187,10.0,33.9,-117.46,1840.0,144800.0
4.7295,14.0,33.89,-117.48,1855.0,149900.0
3.6071,7.0,33.9,-117.49,2094.0,159100.0
4.2207,22.0,33.91,-117.48,649.0,141100.0
6.8089,5.0,33.88,-117.44,360.0,334100.0
4.0556,16.0,33.89,-117.51,1088.0,158000.0
4.131,24.0,33.88,-117.51,564.0,123800.0
2.5656,21.0,33.88,-117.52,165.0,102500.0
3.1312,22.0,33.88,-117.53,624.0,91000.0
5.0493,4.0,33.87,-117.5,850.0,239800.0
2.4861,36.0,33.88,-117.56,180.0,96200.0
2.3654,14.0,33.89,-117.58,351.0,107900.0
2.2372,19.0,33.88,-117.55,610.0,108800.0
2.2197,33.0,33.87,-117.57,480.0,138200.0
2.0682,40.0,33.88,-117.56,258.0,113000.0
2.316,35.0,33.88,-117.57,428.0,119400.0
2.3036,39.0,33.88,-117.57,179.0,110600.0
1.6875,42.0,33.87,-117.58,177.0,113500.0
2.4387,7.0,33.88,-117.59,877.0,117000.0
2.6111,13.0,33.88,-117.59,813.0,107000.0
2.2969,16.0,33.88,-117.58,420.0,116100.0
2.3333,37.0,33.87,-117.57,135.0,122800.0
5.1929,27.0,33.87,-117.57,278.0,165000.0
5.0464,17.0,33.87,-117.58,461.0,163900.0
3.2917,30.0,33.87,-117.58,125.0,144300.0
3.5313,34.0,33.87,-117.58,265.0,142100.0
4.8686,4.0,33.85,-117.55,1304.0,195300.0
5.4788,28.0,33.83,-117.56,115.0,339300.0
5.2861,6.0,33.85,-117.58,2553.0,195100.0
4.125,6.0,33.82,-117.54,28.0,216700.0
4.2386,6.0,33.83,-117.55,65.0,500001.0
5.3006,9.0,33.85,-117.6,892.0,221400.0
5.2898,25.0,33.86,-117.56,1036.0,177100.0
3.9414,18.0,33.87,-117.55,1516.0,137100.0
5.536,13.0,33.88,-117.64,1309.0,204800.0
4.2721,18.0,33.87,-117.6,1113.0,150300.0
5.195,23.0,33.86,-117.6,477.0,161000.0
3.4419,15.0,33.87,-117.6,1415.0,138100.0
6.2308,2.0,33.87,-117.64,1985.0,257900.0
3.55,20.0,33.84,-117.52,144.0,111000.0
4.46,22.0,33.83,-117.52,403.0,189800.0
5.5362,7.0,33.83,-117.53,310.0,195600.0
4.7965,5.0,33.76,-117.54,1001.0,160800.0
5.1365,14.0,33.82,-117.52,559.0,215000.0
4.6875,15.0,33.88,-117.36,382.0,189800.0
5.1512,2.0,33.9,-117.33,1453.0,187800.0
5.363,17.0,33.89,-117.34,367.0,211300.0
5.1624,12.0,33.89,-117.38,549.0,267900.0
5.0346,10.0,33.88,-117.36,788.0,240500.0
3.1103,16.0,33.86,-117.26,216.0,110000.0
5.1045,14.0,33.87,-117.33,311.0,161300.0
2.9542,15.0,33.85,-117.3,657.0,127900.0
2.3229,16.0,33.85,-117.28,672.0,118000.0
4.2273,13.0,33.81,-117.43,662.0,295200.0
4.4875,8.0,33.76,-117.4,321.0,249100.0
5.4625,9.0,33.85,-117.4,1077.0,223600.0
2.7232,12.0,33.84,-117.26,159.0,123200.0
4.8125,15.0,33.87,-117.32,134.0,173900.0
2.5379,33.0,33.89,-117.28,1195.0,152700.0
4.1883,15.0,33.96,-117.34,1205.0,184500.0
3.7585,19.0,33.96,-117.32,629.0,144500.0
7.4141,20.0,33.94,-117.34,595.0,236500.0
5.5563,13.0,33.94,-117.34,1176.0,214500.0
5.2713,7.0,33.94,-117.31,1644.0,216500.0
1.9531,52.0,33.98,-117.33,300.0,162500.0
1.625,8.0,33.97,-117.33,20.0,162500.0
3.175,27.0,34.0,-117.34,67.0,101600.0
1.7579,10.0,33.98,-117.34,4616.0,103400.0
4.711,27.0,33.99,-117.32,836.0,133500.0
3.4896,28.0,33.97,-117.31,656.0,140300.0
4.6667,4.0,33.97,-117.29,2723.0,160600.0
2.725,23.0,34.01,-117.35,658.0,95300.0
2.275,28.0,34.02,-117.34,636.0,85400.0
4.4063,23.0,34.01,-117.32,533.0,129900.0
4.7877,11.0,33.95,-117.24,1087.0,132600.0
3.5851,7.0,33.94,-117.23,2437.0,142000.0
4.2775,5.0,33.95,-117.25,2180.0,138700.0
5.253,5.0,33.96,-117.23,1294.0,163300.0
5.2174,5.0,33.95,-117.21,1150.0,155500.0
6.3223,5.0,33.94,-117.14,568.0,223200.0
5.6409,3.0,33.97,-117.21,2342.0,197700.0
1.3125,10.0,33.94,-117.28,219.0,135700.0
2.1574,35.0,33.92,-117.28,766.0,86900.0
3.0907,13.0,33.92,-117.27,1470.0,127200.0
3.1042,2.0,33.93,-117.27,49.0,164800.0
1.6111,15.0,33.94,-117.24,369.0,113900.0
3.2705,12.0,33.93,-117.24,1333.0,113200.0
4.2654,8.0,33.93,-117.25,1703.0,137600.0
4.1482,7.0,33.92,-117.25,1729.0,124600.0
4.0473,9.0,33.91,-117.23,2127.0,127200.0
4.1953,5.0,33.89,-117.23,1911.0,136600.0
3.0789,8.0,33.94,-117.23,517.0,114200.0
3.2148,14.0,33.93,-117.22,972.0,117000.0
4.0938,5.0,33.92,-117.22,2688.0,130900.0
5.0223,4.0,33.93,-117.21,1397.0,152600.0
4.7568,12.0,33.92,-117.16,502.0,143500.0
4.0467,8.0,33.9,-117.22,1370.0,121500.0
3.5781,4.0,33.89,-117.13,84.0,244400.0
4.189,3.0,33.9,-117.19,2812.0,143000.0
2.625,16.0,33.87,-117.22,14.0,500001.0
2.8194,8.0,33.85,-117.24,179.0,136300.0
4.6,7.0,33.83,-117.17,15.0,187500.0
3.6618,14.0,33.83,-117.2,173.0,161300.0
4.0833,2.0,33.83,-117.23,192.0,100000.0
3.9052,2.0,33.82,-117.21,673.0,122100.0
3.4237,4.0,33.81,-117.22,1661.0,113700.0
2.1848,16.0,33.71,-117.21,1427.0,97900.0
2.5335,8.0,33.72,-117.2,918.0,110100.0
1.9912,16.0,33.72,-117.2,933.0,98600.0
2.0881,24.0,33.71,-117.2,829.0,83300.0
2.3276,23.0,33.7,-117.2,1124.0,92400.0
1.9014,24.0,33.7,-117.19,1151.0,83500.0
4.5881,3.0,33.69,-117.19,1074.0,136400.0
5.3238,8.0,33.68,-117.27,3361.0,228900.0
3.58,10.0,33.7,-117.25,747.0,113400.0
3.8869,10.0,33.68,-117.23,515.0,125900.0
3.125,12.0,33.66,-117.22,323.0,117200.0
4.1386,2.0,33.66,-117.17,839.0,177300.0
2.375,11.0,33.67,-117.07,190.0,145800.0
3.8036,14.0,33.83,-117.11,464.0,139600.0
4.1875,13.0,33.78,-117.11,304.0,161200.0
4.065,6.0,33.82,-117.08,279.0,148200.0
1.3417,7.0,33.78,-117.18,354.0,169300.0
2.2618,17.0,33.75,-117.11,780.0,96100.0
2.625,11.0,33.76,-117.16,840.0,155400.0
2.5221,7.0,33.74,-117.22,355.0,109200.0
2.5847,17.0,33.78,-117.06,488.0,145300.0
3.2778,13.0,33.81,-117.14,695.0,148800.0
4.0717,3.0,33.8,-117.22,729.0,126500.0
1.972,13.0,33.71,-117.09,408.0,90500.0
2.7983,16.0,33.72,-117.07,853.0,112500.0
2.1182,18.0,33.74,-117.11,944.0,71300.0
3.1319,2.0,33.7,-117.15,1152.0,111500.0
2.6322,10.0,33.73,-117.16,477.0,140700.0
2.2969,17.0,33.79,-117.23,673.0,89300.0
1.9767,23.0,33.78,-117.23,607.0,81500.0
2.0,5.0,33.77,-117.23,461.0,83000.0
2.4662,15.0,33.83,-117.29,713.0,118300.0
4.0982,11.0,33.8,-117.32,552.0,173300.0
2.1549,22.0,33.81,-117.26,846.0,146500.0
2.8401,9.0,33.77,-117.24,1290.0,104200.0
2.1484,19.0,33.75,-117.31,606.0,129200.0
2.0878,16.0,33.77,-117.27,545.0,101300.0
2.817,19.0,33.72,-117.29,368.0,110000.0
2.1667,11.0,33.72,-117.28,210.0,114600.0
5.3275,5.0,33.69,-117.39,1006.0,168700.0
3.2481,8.0,33.7,-117.37,785.0,123800.0
3.1513,10.0,33.71,-117.34,425.0,154300.0
3.1832,9.0,33.67,-117.31,156.0,157400.0
3.102,11.0,33.69,-117.35,190.0,111300.0
1.9194,27.0,33.67,-117.33,870.0,100600.0
4.2788,10.0,33.68,-117.35,96.0,125000.0
3.375,9.0,33.67,-117.38,2350.0,131800.0
2.2423,17.0,33.67,-117.38,1749.0,132600.0
2.5395,23.0,33.64,-117.35,1351.0,109200.0
3.8056,7.0,33.63,-117.29,2426.0,162200.0
2.6949,15.0,33.66,-117.28,832.0,163600.0
9.4356,8.0,33.55,-117.43,68.0,465600.0
3.2258,10.0,33.6,-117.36,731.0,159300.0
3.5125,10.0,33.65,-117.25,233.0,155600.0
3.235,12.0,33.64,-117.19,243.0,210700.0
3.6273,7.0,33.61,-117.21,1161.0,150900.0
4.5936,2.0,33.58,-117.2,3197.0,174300.0
4.7944,3.0,33.61,-117.16,366.0,215300.0
4.3651,2.0,33.61,-117.12,388.0,145600.0
3.9443,2.0,33.57,-117.16,2716.0,187300.0
3.7538,4.0,33.54,-117.16,943.0,147500.0
4.8083,5.0,33.52,-117.05,502.0,347700.0
4.125,9.0,33.52,-116.96,421.0,392100.0
4.3833,6.0,33.56,-117.1,247.0,307600.0
3.244,7.0,33.6,-117.02,317.0,337200.0
4.2917,8.0,33.62,-116.96,140.0,221900.0
6.9136,5.0,33.48,-117.22,181.0,493300.0
3.475,6.0,33.53,-117.19,17.0,187500.0
6.993,13.0,33.51,-117.18,42.0,500001.0
3.9963,4.0,33.49,-117.12,3252.0,191100.0
4.5841,4.0,33.52,-117.12,4339.0,212300.0
4.6904,4.0,33.45,-117.15,1243.0,174200.0
2.83,13.0,33.46,-116.99,270.0,43000.0
3.9617,6.0,33.57,-117.23,1986.0,183000.0
5.5351,4.0,33.55,-117.27,712.0,429000.0
5.2066,4.0,33.51,-117.32,92.0,500001.0
3.0043,6.0,33.71,-117.02,1446.0,134700.0
3.1591,19.0,33.71,-116.91,1055.0,189700.0
5.3623,15.0,33.73,-116.89,277.0,201300.0
4.4792,11.0,33.68,-116.95,147.0,173900.0
2.1071,15.0,33.65,-116.9,97.0,93800.0
2.8125,18.0,33.63,-116.92,80.0,143800.0
1.9961,13.0,33.73,-116.99,3232.0,97800.0
2.3712,14.0,33.74,-116.9,430.0,127900.0
2.0714,19.0,33.75,-116.95,507.0,85800.0
1.7847,23.0,33.75,-116.95,1057.0,109500.0
2.964,14.0,33.75,-116.93,1036.0,121500.0
3.6806,15.0,33.74,-116.93,654.0,112800.0
2.4554,20.0,33.74,-116.95,399.0,89400.0
3.069,20.0,33.73,-116.96,904.0,87000.0
3.2371,21.0,33.73,-116.95,765.0,94500.0
2.7083,18.0,33.74,-116.95,400.0,91200.0
4.6406,19.0,33.74,-116.94,475.0,118900.0
3.7175,17.0,33.73,-116.94,781.0,120000.0
4.0433,13.0,33.73,-116.93,515.0,132300.0
2.5898,35.0,33.75,-116.96,705.0,76300.0
1.942,31.0,33.74,-116.97,629.0,86200.0
1.3039,22.0,33.75,-116.97,824.0,77500.0
1.4366,18.0,33.75,-116.99,2106.0,77000.0
1.8446,25.0,33.74,-116.98,1024.0,85700.0
2.2161,20.0,33.74,-116.97,758.0,76900.0
2.2115,19.0,33.74,-116.96,696.0,87600.0
2.4145,14.0,33.77,-116.94,1240.0,137600.0
1.8015,15.0,33.75,-117.01,659.0,105100.0
1.7079,10.0,33.76,-116.95,1451.0,95900.0
1.9707,12.0,33.77,-116.98,1118.0,107900.0
2.1722,12.0,33.76,-116.99,1554.0,69400.0
2.1103,8.0,33.74,-117.0,1107.0,94400.0
1.9476,14.0,33.73,-117.02,695.0,112500.0
2.2925,7.0,33.77,-116.99,1689.0,113100.0
2.8393,20.0,33.76,-117.02,158.0,120700.0
2.683,15.0,33.83,-116.98,350.0,139300.0
2.3,10.0,33.81,-117.02,1094.0,108900.0
2.1979,8.0,33.79,-116.95,1949.0,95300.0
1.8845,20.0,33.79,-116.95,542.0,77700.0
2.0135,21.0,33.79,-116.96,660.0,83000.0
2.535,24.0,33.78,-116.97,527.0,74800.0
1.7303,24.0,33.78,-116.95,739.0,74000.0
2.0577,12.0,33.79,-116.89,110.0,56700.0
2.5612,5.0,33.76,-116.87,717.0,130800.0
1.5982,20.0,33.74,-116.88,508.0,140000.0
2.0154,23.0,33.75,-116.89,485.0,81700.0
2.3169,13.0,33.75,-116.91,1955.0,123400.0
2.933,13.0,33.73,-116.86,417.0,170700.0
2.4167,25.0,34.0,-117.04,785.0,104900.0
2.5357,33.0,34.0,-117.06,282.0,94400.0
3.5255,21.0,34.0,-117.04,812.0,132100.0
4.7356,22.0,33.99,-116.99,619.0,195900.0
2.3355,18.0,33.97,-117.01,836.0,118800.0
3.1393,14.0,33.97,-116.95,843.0,116300.0
2.4322,12.0,33.96,-116.97,1151.0,112100.0
2.7344,25.0,33.98,-117.11,301.0,149000.0
2.8783,5.0,33.95,-117.02,313.0,105200.0
3.125,6.0,33.89,-117.03,10.0,187500.0
1.4063,22.0,33.94,-116.96,479.0,81900.0
3.7083,26.0,33.92,-116.99,59.0,147500.0
2.3977,11.0,33.97,-116.86,120.0,58000.0
1.4688,16.0,33.99,-116.79,67.0,90000.0
1.6875,19.0,33.92,-116.77,437.0,63000.0
1.3286,17.0,33.9,-116.81,381.0,81800.0
3.0417,2.0,33.86,-116.89,980.0,146300.0
1.625,1.0,33.86,-116.95,2.0,55000.0
2.7788,18.0,33.84,-116.86,74.0,91100.0
3.4545,27.0,33.94,-116.98,654.0,89800.0
1.9472,40.0,33.93,-116.98,453.0,73200.0
3.0432,29.0,33.94,-116.97,603.0,91200.0
1.424,29.0,33.93,-116.97,626.0,73200.0
2.1581,33.0,33.93,-116.98,88.0,68300.0
3.6339,30.0,33.98,-116.9,643.0,98600.0
2.0549,13.0,33.93,-116.93,1469.0,95600.0
2.0976,29.0,33.93,-116.89,912.0,72600.0
1.2188,37.0,33.93,-116.88,342.0,55000.0
2.2321,34.0,33.93,-116.9,647.0,71800.0
5.5,18.0,34.0,-116.91,82.0,193800.0
2.218,35.0,33.94,-116.87,843.0,73400.0
1.4556,32.0,33.93,-116.87,721.0,54600.0
2.7536,37.0,33.91,-116.87,310.0,73100.0
2.6643,10.0,33.92,-116.89,598.0,81000.0
3.3333,16.0,33.83,-116.75,276.0,143400.0
3.4167,35.0,33.8,-116.8,39.0,100000.0
3.0625,25.0,33.75,-116.71,852.0,150500.0
3.5882,21.0,33.71,-116.68,255.0,161100.0
2.9141,11.0,33.62,-116.74,242.0,214300.0
3.8281,3.0,33.52,-116.8,104.0,163500.0
2.8071,14.0,33.48,-116.89,169.0,137500.0
3.038,12.0,33.57,-116.87,195.0,128100.0
2.355,13.0,33.56,-116.72,475.0,122900.0
2.9167,8.0,33.61,-116.48,199.0,115300.0
6.2702,10.0,33.64,-116.57,74.0,345500.0
3.0694,6.0,33.46,-116.76,216.0,173400.0
2.5625,26.0,33.51,-116.42,39.0,103100.0
2.183,16.0,33.49,-116.6,592.0,113500.0
1.9107,13.0,33.5,-116.69,179.0,155700.0
2.7219,15.0,33.82,-116.39,1653.0,74400.0
3.0208,12.0,33.94,-116.71,90.0,66300.0
1.95,21.0,33.89,-116.51,233.0,61000.0
2.8056,35.0,33.93,-116.61,61.0,68100.0
1.1917,29.0,33.94,-116.57,107.0,50000.0
3.5208,20.0,34.0,-116.57,50.0,76600.0
1.6849,17.0,33.93,-116.44,599.0,88400.0
1.7844,11.0,33.88,-116.36,1232.0,78500.0
3.3616,13.0,33.97,-116.52,665.0,89600.0
1.4665,16.0,33.96,-116.51,1132.0,61100.0
2.625,18.0,33.95,-116.53,532.0,68200.0
1.6983,10.0,33.95,-116.5,1621.0,66600.0
1.7388,12.0,33.94,-116.51,584.0,66000.0
2.3382,11.0,33.96,-116.48,248.0,89400.0
3.2578,18.0,33.94,-116.47,388.0,85200.0
1.8,10.0,33.94,-116.48,486.0,81000.0
4.0417,5.0,33.98,-116.5,567.0,146400.0
4.0729,16.0,33.84,-116.51,185.0,100000.0
1.5227,22.0,33.89,-116.63,268.0,71000.0
3.6875,17.0,33.84,-116.52,445.0,130400.0
1.9167,16.0,33.87,-116.54,581.0,70400.0
3.3897,18.0,33.84,-116.57,921.0,230200.0
2.9647,16.0,33.85,-116.53,1337.0,110900.0
5.7613,28.0,33.84,-116.55,346.0,500001.0
2.5885,28.0,33.84,-116.53,1340.0,159000.0
3.4886,13.0,33.85,-116.52,1105.0,112500.0
2.1042,16.0,33.82,-116.5,14.0,87500.0
2.9569,27.0,33.82,-116.49,532.0,65900.0
2.5212,21.0,33.82,-116.52,1734.0,145200.0
1.5595,12.0,33.82,-116.54,1300.0,115600.0
2.6083,36.0,33.83,-116.56,264.0,321900.0
3.6667,15.0,33.8,-116.48,210.0,90000.0
2.5399,26.0,33.81,-116.5,1183.0,94800.0
3.4394,12.0,33.81,-116.52,1265.0,162200.0
2.1176,31.0,33.81,-116.54,1341.0,124100.0
3.1493,24.0,33.81,-116.54,833.0,199400.0
3.7396,13.0,33.8,-116.49,688.0,148900.0
2.2216,22.0,33.8,-116.54,890.0,183900.0
3.1364,25.0,33.76,-116.57,343.0,301600.0
2.25,20.0,33.69,-116.5,740.0,248100.0
3.9737,18.0,33.79,-116.54,919.0,235600.0
2.5489,18.0,33.78,-116.53,214.0,220500.0
4.6855,5.0,33.88,-116.53,667.0,125200.0
1.7204,5.0,33.84,-116.48,485.0,137500.0
2.6298,14.0,33.79,-116.48,1000.0,145200.0
4.3111,3.0,33.84,-116.47,1270.0,142500.0
3.9508,6.0,33.82,-116.46,828.0,104200.0
2.4497,7.0,33.81,-116.47,2095.0,90900.0
2.1411,10.0,33.79,-116.46,661.0,136400.0
3.5223,8.0,33.81,-116.43,781.0,115100.0
4.9444,12.0,33.79,-116.42,570.0,285000.0
6.1437,17.0,33.78,-116.43,464.0,232100.0
3.0859,16.0,33.78,-116.45,639.0,134600.0
7.6281,14.0,33.76,-116.42,1262.0,341700.0
6.8729,8.0,33.78,-116.4,208.0,259200.0
3.6161,9.0,33.8,-116.45,1008.0,99100.0
3.3799,6.0,33.78,-116.36,2221.0,239300.0
4.084,7.0,33.74,-116.38,1820.0,194500.0
4.036,5.0,33.75,-116.33,1376.0,158500.0
3.2846,19.0,33.73,-116.31,1761.0,131900.0
1.3801,25.0,33.78,-116.46,240.0,55000.0
2.5477,33.0,33.78,-116.46,638.0,83000.0
4.4107,26.0,33.77,-116.47,669.0,122500.0
3.3162,27.0,33.78,-116.47,340.0,113600.0
4.0079,10.0,33.73,-116.38,1570.0,134500.0
3.312,17.0,33.72,-116.37,1337.0,121300.0
3.5569,19.0,33.72,-116.39,1075.0,128000.0
4.5556,17.0,33.71,-116.38,1423.0,258100.0
6.9833,10.0,33.69,-116.39,1083.0,238800.0
3.0021,19.0,33.72,-116.37,1043.0,152300.0
2.2439,18.0,33.77,-116.44,656.0,97500.0
3.7727,24.0,33.75,-116.43,237.0,500001.0
7.9885,5.0,33.74,-116.44,67.0,403300.0
3.3639,25.0,33.74,-116.41,387.0,168800.0
2.4659,17.0,33.74,-116.41,440.0,177800.0
2.2208,15.0,33.68,-116.42,529.0,138300.0
7.8005,7.0,33.69,-116.37,448.0,318100.0
7.4382,11.0,33.72,-116.33,1139.0,353100.0
5.6918,12.0,33.67,-116.29,391.0,231300.0
2.8882,10.0,33.68,-116.3,304.0,137500.0
2.9187,15.0,33.67,-116.31,350.0,93400.0
3.3333,11.0,33.67,-116.31,731.0,91800.0
3.6354,7.0,33.66,-116.31,713.0,98000.0
4.5938,8.0,33.65,-116.31,474.0,102600.0
3.1086,10.0,33.72,-116.26,1283.0,105800.0
2.7667,5.0,33.69,-116.25,374.0,92900.0
3.2833,9.0,33.7,-116.22,401.0,124700.0
3.8125,9.0,33.76,-116.24,275.0,96700.0
4.7195,6.0,33.74,-116.29,1926.0,199300.0
3.1771,5.0,33.72,-116.29,470.0,167400.0
3.4583,24.0,33.81,-116.25,169.0,67500.0
2.025,33.0,33.75,-116.25,81.0,50000.0
3.775,25.0,33.72,-116.24,935.0,93400.0
2.7598,10.0,33.71,-116.24,1845.0,95000.0
3.0682,14.0,33.73,-116.24,505.0,104100.0
3.3107,26.0,33.74,-116.22,815.0,69400.0
3.0673,22.0,33.75,-116.21,202.0,68200.0
2.3169,28.0,33.72,-116.21,676.0,68900.0
2.1217,38.0,33.73,-116.22,305.0,68500.0
2.8648,29.0,33.73,-116.23,239.0,72100.0
1.7083,19.0,33.71,-116.21,772.0,82200.0
1.7172,28.0,33.72,-116.22,245.0,58800.0
2.2989,26.0,33.7,-116.2,535.0,60600.0
1.7805,32.0,33.72,-116.23,1186.0,76900.0
2.444,17.0,33.71,-116.23,1243.0,90000.0
2.9286,22.0,33.69,-116.15,70.0,112500.0
2.0871,20.0,33.64,-116.11,355.0,84700.0
1.6557,10.0,33.64,-116.15,443.0,65400.0
2.5,23.0,33.63,-116.2,235.0,96300.0
3.8846,19.0,33.66,-116.21,282.0,100900.0
1.5809,34.0,33.68,-116.21,166.0,100000.0
3.0114,16.0,33.68,-116.25,118.0,366700.0
10.2948,3.0,33.65,-116.26,302.0,382400.0
2.1287,13.0,33.53,-116.17,442.0,58600.0
1.654,17.0,33.53,-116.12,685.0,100000.0
1.7344,24.0,33.51,-116.01,905.0,66400.0
2.0347,20.0,33.49,-115.84,250.0,68900.0
2.2679,12.0,33.68,-116.16,260.0,61400.0
2.5714,18.0,33.67,-116.17,788.0,65900.0
1.9306,22.0,33.66,-116.17,153.0,47500.0
1.7297,16.0,33.67,-116.19,477.0,67500.0
2.2141,25.0,33.67,-116.18,660.0,66700.0
2.375,17.0,33.69,-116.18,21.0,155000.0
2.5383,11.0,33.69,-116.19,1273.0,74000.0
2.425,16.0,33.86,-116.08,75.0,76100.0
1.625,18.0,33.54,-115.22,283.0,53500.0
1.2656,17.0,33.92,-114.67,15.0,27500.0
3.1827,21.0,33.88,-115.58,186.0,71700.0
3.2097,15.0,33.82,-114.98,52.0,71300.0
1.6154,17.0,33.97,-114.49,45.0,87500.0
2.9653,28.0,33.6,-114.65,256.0,94900.0
1.6395,20.0,33.49,-114.68,303.0,44400.0
1.6509,17.0,33.69,-114.56,117.0,85700.0
3.1917,14.0,33.64,-114.57,226.0,73400.0
1.925,20.0,33.57,-114.57,262.0,65500.0
2.0833,27.0,33.52,-114.57,34.0,45000.0
2.1782,34.0,33.61,-114.59,1056.0,58400.0
2.1759,16.0,33.62,-114.61,242.0,61500.0
2.6797,16.0,33.62,-114.6,824.0,86500.0
3.3438,29.0,33.63,-114.58,239.0,74000.0
0.536,26.0,33.62,-114.62,3.0,275000.0
2.6768,25.0,33.61,-114.58,633.0,82400.0
1.625,21.0,33.6,-114.6,437.0,62000.0
3.9167,35.0,38.58,-121.43,918.0,155700.0
4.0972,38.0,38.57,-121.43,448.0,163700.0
3.7731,38.0,38.57,-121.42,342.0,161400.0
3.9271,43.0,38.58,-121.44,341.0,147100.0
3.5893,46.0,38.57,-121.43,457.0,142000.0
3.776,52.0,38.57,-121.44,495.0,164500.0
3.0208,42.0,38.58,-121.44,446.0,148800.0
3.4914,44.0,38.58,-121.45,388.0,153900.0
3.5313,48.0,38.57,-121.45,362.0,147900.0
3.8914,52.0,38.58,-121.46,777.0,181600.0
1.7765,40.0,38.58,-121.46,353.0,109800.0
1.5922,44.0,38.58,-121.47,528.0,115100.0
2.3266,43.0,38.58,-121.47,850.0,137500.0
2.6976,52.0,38.58,-121.47,459.0,109300.0
2.01,52.0,38.58,-121.48,127.0,94300.0
1.6277,48.0,38.58,-121.48,662.0,140600.0
1.4034,52.0,38.58,-121.49,603.0,90300.0
1.6116,52.0,38.59,-121.48,320.0,70500.0
1.0313,20.0,38.59,-121.49,190.0,85000.0
1.4375,52.0,38.58,-121.49,250.0,168800.0
0.7526,5.0,38.58,-121.5,295.0,162500.0
2.5821,20.0,38.58,-121.5,1122.0,125000.0
3.358,9.0,38.57,-121.5,160.0,77500.0
0.9196,52.0,38.58,-121.49,367.0,137500.0
1.245,42.0,38.58,-121.48,503.0,137500.0
